,0
tba_rpEarned_CCWM,0.13253012
tba_rpEarned_OPR,0.0813253
teleopDefensesBreached_CCWM,0.0813253
teleopTowerCaptured_CCWM,0.045180723
tba_rpEarned_DPR,0.04066265
tba_rpEarned_CPR,0.027108435
OPR,0.021084337
towerFaceA_Scaled_CCWM,0.018072288
teleopDefensesBreached_OPR,0.015060241
autoPoints_DPR,0.013554217
teleopTowerCaptured_DPR,0.013554217
foulPoints_CCWM,0.012048192
teleopBoulderPoints_OPR,0.012048192
teleopBouldersHigh_CPR,0.012048192
position1crossings_CPR,0.012048192
teleopBoulderPoints_DPR,0.010542168
towerEndStrength_CPR,0.009036144
autoCrossingPoints_DPR,0.009036144
position1crossings_CCWM,0.009036144
autoPoints_OAVE,0.009036144
towerFaceB_Scaled_OPR,0.009036144
position4_D_RockWall_CPR,0.0075301207
teleopBouldersHigh_OPR,0.0075301207
DPR,0.0075301207
techFoulCount_CCWM,0.0075301207
position2_C_SallyPort_DAVE,0.0075301207
position3_B_Ramparts_CCWM,0.006024096
position4_D_RoughTerrain_CPR,0.006024096
Auto_a,0.006024096
position5_C_SallyPort_DPR,0.006024096
position5_D_RockWall_OPR,0.006024096
position2_C_SallyPort_DPR,0.006024096
Auto_Reached_a,0.006024096
teleopDefensesBreached_DPR,0.006024096
teleopPoints_DPR,0.006024096
autoBouldersHigh_CCWM,0.004518072
autoBoulderPoints_DPR,0.004518072
position5crossings_DAVE,0.004518072
CCWM,0.004518072
foulCount_DPR,0.004518072
towerFaceB_Scaled_CCWM,0.004518072
autoBoulderPoints_CPR,0.004518072
position4_C_SallyPort_CPR,0.004518072
teleopBoulderPoints_CPR,0.004518072
position5_C_Drawbridge_CCWM,0.004518072
position4_D_RoughTerrain_DPR,0.004518072
position5_D_RockWall_CCWM,0.004518072
position3_A_Portcullis_CPR,0.004518072
towerEndStrength_DPR,0.004518072
teleopDefensesBreached_CPR,0.004518072
position3_C_Drawbridge_OPR,0.004518072
teleopChallengePoints_CPR,0.004518072
position5_A_Portcullis_CCWM,0.004518072
position5_B_Moat_CCWM,0.004518072
position3_B_Ramparts_CPR,0.004518072
position2_B_Moat_CCWM,0.004518072
techFoulCount_DPR,0.003012048
position3_D_RoughTerrain_CPR,0.003012048
towerFaceA_None_DPR,0.003012048
position5_B_Moat_DPR,0.003012048
position5_B_Moat_CPR,0.003012048
position5_C_Drawbridge_DPR,0.003012048
position4_B_Ramparts_CPR,0.003012048
teleopBouldersLow_DPR,0.003012048
position1crossings_OPR,0.003012048
teleopPoints_OPR,0.003012048
autoPoints_OPR,0.003012048
position2_B_Ramparts_OPR,0.003012048
position2_B_Ramparts_DPR,0.003012048
position2_A_Portcullis_DPR,0.003012048
towerFaceB_Scaled_CPR,0.003012048
position2_D_RockWall_DPR,0.003012048
towerFaceA_Challenged_DAVE,0.003012048
towerFaceA_None_CPR,0.003012048
position5_A_Portcullis_CPR,0.003012048
position4_D_RoughTerrain_OPR,0.003012048
position5_B_Ramparts_OPR,0.003012048
position4_D_RoughTerrain_OAVE,0.003012048
position4_C_Drawbridge_CPR,0.003012048
position5_C_SallyPort_OPR,0.003012048
towerFaceA_Challenged_OAVE,0.003012048
towerFaceA_Scaled_DPR,0.003012048
teleopDefensesBreached_OAVE,0.003012048
DAVE,0.003012048
position4crossings_OAVE,0.003012048
position2_A_ChevalDeFrise_CCWM,0.003012048
teleopScalePoints_CCWM,0.003012048
position5_D_RoughTerrain_CCWM,0.003012048
position5_C_SallyPort_CCWM,0.003012048
teleopChallengePoints_CCWM,0.003012048
autoCrossingPoints_CPR,0.003012048
position2_B_Ramparts_CCWM,0.003012048
teleopBoulderPoints_CCWM,0.003012048
Goals_a,0.003012048
position4_A_Portcullis_OPR,0.001506024
towerFaceA_Scaled_CPR,0.001506024
position3_C_SallyPort_OPR,0.001506024
foulCount_DAVE,0.001506024
position4_B_Ramparts_CCWM,0.001506024
position5_C_Drawbridge_DAVE,0.001506024
position3_C_SallyPort_DPR,0.001506024
position5_D_RockWall_OAVE,0.001506024
position4_C_Drawbridge_OPR,0.001506024
position4_B_Moat_OPR,0.001506024
OAVE,0.001506024
position4_C_Drawbridge_CCWM,0.001506024
teleopPoints_OAVE,0.001506024
position4_B_Moat_DAVE,0.001506024
position4_D_RockWall_OAVE,0.001506024
towerFaceC_Challenged_CCWM,0.001506024
position5_C_Drawbridge_OPR,0.001506024
position2_D_RockWall_CCWM,0.001506024
position5_A_Portcullis_OPR,0.001506024
position4_B_Moat_CPR,0.001506024
Auto_Crossed_a,0.001506024
position3_A_Portcullis_OPR,0.001506024
towerFaceB_Challenged_CPR,0.001506024
foulPoints_DPR,0.001506024
towerFaceB_Scaled_OAVE,0.001506024
foulPoints_OPR,0.001506024
teleopChallengePoints_OPR,0.001506024
autoReachPoints_DPR,0.001506024
autoReachPoints_OPR,0.001506024
autoBouldersLow_OAVE,0.001506024
autoBouldersLow_DPR,0.001506024
autoBouldersLow_OPR,0.001506024
autoCrossingPoints_OAVE,0.001506024
towerFaceC_None_CCWM,0.001506024
towerEndStrength_OPR,0.001506024
teleopBouldersLow_OPR,0.001506024
position4crossings_OPR,0.001506024
position5_B_Ramparts_CCWM,0.001506024
position2_B_Moat_OPR,0.001506024
position2_D_RoughTerrain_OPR,0.001506024
position4crossings_CPR,0.001506024
towerFaceB_None_DAVE,0.001506024
position2_B_Moat_DPR,0.001506024
position4_D_RockWall_CCWM,0.001506024
position5_A_ChevalDeFrise_CCWM,0.001506024
position5_B_Ramparts_CPR,0.001506024
position2_D_RockWall_DAVE,0.001506024
towerEndStrength_OAVE,0.001506024
position2_B_Moat_CPR,0.001506024
towerFaceC_Scaled_DPR,0.001506024
teleopBoulderPoints_DAVE,0.001506024
position2_A_ChevalDeFrise_CPR,0.001506024
towerFaceB_Challenged_DPR,0.001506024
towerFaceB_Scaled_DPR,0.001506024
position2_D_RoughTerrain_OAVE,0.001506024
position2_A_ChevalDeFrise_OAVE,0.001506024
towerFaceA_Challenged_DPR,0.001506024
foulCount_CCWM,0.001506024
teleopBouldersLow_CCWM,0.001506024
towerFaceB_Challenged_OPR,0.001506024
teleopBouldersLow_DAVE,0.001506024
position4crossings_CCWM,0.001506024
towerFaceA_Challenged_OPR,0.001506024
teleopTowerCaptured_CPR,0.001506024
position2crossings_CCWM,0.001506024
position2_C_Drawbridge_DAVE,0.001506024
towerFaceC_None_OPR,0.001506024
position5_D_RoughTerrain_DPR,0.001506024
teleopScalePoints_CPR,0.001506024
towerFaceC_Challenged_OPR,0.001506024
position2_A_ChevalDeFrise_OPR,0.0
autoBoulderPoints_CCWM,0.0
position2_C_Drawbridge_OPR,0.0
towerFaceC_Both_DPR,0.0
position2_A_Portcullis_OPR,0.0
position2_A_ChevalDeFrise_DPR,0.0
towerFaceC_Challenged_DPR,0.0
position2_C_SallyPort_OPR,0.0
position2_D_RockWall_OPR,0.0
towerFaceC_Scaled_OPR,0.0
towerFaceC_None_DPR,0.0
position4_C_SallyPort_CCWM,0.0
position2_C_Drawbridge_DPR,0.0
towerFaceC_Both_OPR,0.0
position5_A_Portcullis_DPR,0.0
autoPoints_CCWM,0.0
autoBouldersLow_CCWM,0.0
teleopTowerCaptured_OPR,0.0
position5crossings_CCWM,0.0
towerFaceC_Scaled_CCWM,0.0
position3crossings_CCWM,0.0
teleopBouldersHigh_DPR,0.0
teleopBouldersHigh_CCWM,0.0
teleopChallengePoints_DPR,0.0
teleopCrossingPoints_OPR,0.0
teleopCrossingPoints_DPR,0.0
towerFaceB_Both_CCWM,0.0
towerFaceB_Challenged_CCWM,0.0
towerFaceB_None_CCWM,0.0
capturePoints_CCWM,0.0
towerFaceA_Both_CCWM,0.0
breachPoints_CCWM,0.0
towerFaceA_Challenged_CCWM,0.0
towerFaceA_None_CCWM,0.0
autoReachPoints_CCWM,0.0
position4_D_RoughTerrain_CCWM,0.0
teleopScalePoints_OPR,0.0
teleopScalePoints_DPR,0.0
autoCrossingPoints_CCWM,0.0
position2_D_RoughTerrain_DPR,0.0
towerFaceB_Both_DPR,0.0
position4_A_Portcullis_CCWM,0.0
position3_C_Drawbridge_CCWM,0.0
position4_B_Ramparts_DPR,0.0
position4_C_Drawbridge_DPR,0.0
position4_B_Moat_DPR,0.0
position4_A_Portcullis_DPR,0.0
position3_D_RoughTerrain_CCWM,0.0
position4_C_SallyPort_DPR,0.0
towerEndStrength_CCWM,0.0
position4_D_RockWall_DPR,0.0
position5_A_ChevalDeFrise_OPR,0.0
position3_A_Portcullis_CCWM,0.0
position3_B_Moat_CCWM,0.0
towerFaceA_Both_OPR,0.0
position3_A_ChevalDeFrise_OPR,0.0
position3_A_ChevalDeFrise_CCWM,0.0
towerFaceA_Scaled_OPR,0.0
position5_B_Moat_OPR,0.0
towerFaceA_None_OPR,0.0
position5_D_RoughTerrain_OPR,0.0
position5_D_RockWall_DPR,0.0
position2_C_SallyPort_CCWM,0.0
position2_D_RoughTerrain_CCWM,0.0
position5_A_ChevalDeFrise_DPR,0.0
position5_B_Ramparts_DPR,0.0
position2_A_Portcullis_CCWM,0.0
position4_A_ChevalDeFrise_DPR,0.0
position4_D_RockWall_OPR,0.0
position4_C_SallyPort_OPR,0.0
position3_C_SallyPort_CCWM,0.0
position3_B_Ramparts_OPR,0.0
position4_B_Moat_CCWM,0.0
position2_C_Drawbridge_CCWM,0.0
position3_B_Moat_OPR,0.0
position3_D_RoughTerrain_OPR,0.0
towerFaceB_None_DPR,0.0
position3_D_RockWall_OPR,0.0
position3_A_ChevalDeFrise_DPR,0.0
position3_B_Ramparts_DPR,0.0
position3_C_Drawbridge_DPR,0.0
position3_B_Moat_DPR,0.0
position3_A_Portcullis_DPR,0.0
teleopCrossingPoints_CCWM,0.0
position3_D_RoughTerrain_DPR,0.0
towerFaceB_Both_OPR,0.0
position3_D_RockWall_DPR,0.0
teleopPoints_CCWM,0.0
position4_A_ChevalDeFrise_OPR,0.0
position4_B_Ramparts_OPR,0.0
towerFaceB_None_OPR,0.0
position4_A_ChevalDeFrise_CCWM,0.0
towerFaceA_Both_DPR,0.0
position3_D_RockWall_CCWM,0.0
Auto_None_a,0.0
towerFaceC_Scaled_CPR,0.0
techFoulCount_OPR,0.0
position2_C_Drawbridge_CPR,0.0
position2_B_Ramparts_CPR,0.0
position2_B_Ramparts_OAVE,0.0
towerEndStrength_DAVE,0.0
teleopTowerCaptured_DAVE,0.0
teleopTowerCaptured_OAVE,0.0
teleopScalePoints_DAVE,0.0
teleopScalePoints_OAVE,0.0
teleopPoints_DAVE,0.0
teleopPoints_CPR,0.0
teleopDefensesBreached_DAVE,0.0
teleopCrossingPoints_DAVE,0.0
teleopCrossingPoints_CPR,0.0
teleopCrossingPoints_OAVE,0.0
teleopChallengePoints_DAVE,0.0
teleopChallengePoints_OAVE,0.0
teleopBouldersLow_CPR,0.0
teleopBouldersLow_OAVE,0.0
teleopBouldersHigh_DAVE,0.0
teleopBouldersHigh_OAVE,0.0
position2_C_Drawbridge_OAVE,0.0
position2_B_Moat_OAVE,0.0
position5crossings_DPR,0.0
position2_A_Portcullis_OAVE,0.0
position3_A_Portcullis_OAVE,0.0
position3_B_Moat_CPR,0.0
position3_B_Moat_OAVE,0.0
position3_C_Drawbridge_CPR,0.0
position3_C_Drawbridge_OAVE,0.0
position3_B_Ramparts_OAVE,0.0
position3_A_ChevalDeFrise_CPR,0.0
