,0
tba_rpEarned_CCWM,0.13239875
teleopDefensesBreached_CCWM,0.088785045
tba_rpEarned_OPR,0.066978194
tba_rpEarned_DPR,0.040498443
teleopTowerCaptured_CCWM,0.035825547
tba_rpEarned_CPR,0.02647975
towerFaceA_Scaled_CCWM,0.017133957
teleopTowerCaptured_DPR,0.015576324
position1crossings_CPR,0.012461059
CCWM,0.012461059
teleopBouldersHigh_CCWM,0.012461059
position1crossings_CCWM,0.010903426
autoCrossingPoints_DPR,0.010903426
towerFaceC_None_CCWM,0.009345794
autoBoulderPoints_CPR,0.009345794
towerFaceB_Scaled_OAVE,0.009345794
autoPoints_DPR,0.009345794
teleopBoulderPoints_DPR,0.009345794
towerFaceB_Scaled_OPR,0.007788162
position4_A_Portcullis_OPR,0.007788162
Auto_Reached_a,0.007788162
towerFaceA_Challenged_DAVE,0.007788162
teleopScalePoints_CCWM,0.007788162
teleopDefensesBreached_OPR,0.007788162
teleopBoulderPoints_OPR,0.007788162
Auto_a,0.007788162
DPR,0.007788162
teleopChallengePoints_CCWM,0.0062305294
towerEndStrength_OAVE,0.0062305294
position4crossings_CCWM,0.0062305294
foulPoints_CCWM,0.0062305294
position2_C_SallyPort_DAVE,0.0062305294
autoBoulderPoints_CCWM,0.0062305294
teleopBouldersHigh_OPR,0.0062305294
position3_B_Ramparts_CCWM,0.0062305294
position4_D_RoughTerrain_CPR,0.0062305294
position4_C_SallyPort_CPR,0.0062305294
towerEndStrength_DPR,0.0062305294
teleopPoints_DPR,0.0062305294
position2_C_SallyPort_OPR,0.0062305294
teleopDefensesBreached_DPR,0.004672897
autoCrossingPoints_DAVE,0.004672897
towerEndStrength_CPR,0.004672897
techFoulCount_DPR,0.004672897
autoBoulderPoints_DPR,0.004672897
autoBoulderPoints_OPR,0.004672897
teleopBouldersHigh_OAVE,0.004672897
position5_A_Portcullis_CCWM,0.004672897
towerFaceA_None_DPR,0.004672897
position4_B_Ramparts_CPR,0.004672897
position5_D_RockWall_DPR,0.004672897
OPR,0.004672897
position5_C_SallyPort_DPR,0.004672897
position2crossings_DPR,0.004672897
towerFaceB_Scaled_CCWM,0.004672897
position4_A_ChevalDeFrise_OPR,0.004672897
towerFaceB_Scaled_DAVE,0.004672897
position4_D_RockWall_DPR,0.004672897
position4_C_Drawbridge_DPR,0.004672897
teleopTowerCaptured_OPR,0.0031152647
teleopScalePoints_CPR,0.0031152647
position3_D_RoughTerrain_OPR,0.0031152647
foulCount_DPR,0.0031152647
position2_B_Ramparts_OPR,0.0031152647
position2_C_Drawbridge_CPR,0.0031152647
position2_B_Moat_CPR,0.0031152647
teleopBouldersLow_DPR,0.0031152647
position4_C_SallyPort_OPR,0.0031152647
autoReachPoints_OPR,0.0031152647
position2_C_Drawbridge_DPR,0.0031152647
towerFaceC_Challenged_DPR,0.0031152647
position3_B_Ramparts_CPR,0.0031152647
position3_D_RoughTerrain_CPR,0.0031152647
towerFaceB_None_DPR,0.0031152647
position3_A_Portcullis_OPR,0.0031152647
position2_D_RockWall_OPR,0.0031152647
position2_A_ChevalDeFrise_DPR,0.0031152647
towerFaceA_Scaled_DPR,0.0031152647
position5_A_Portcullis_OPR,0.0031152647
position5_C_Drawbridge_DPR,0.0031152647
position4_B_Moat_CPR,0.0031152647
position2_B_Moat_OPR,0.0031152647
towerFaceB_Scaled_DPR,0.0031152647
teleopDefensesBreached_CPR,0.0031152647
position1crossings_OAVE,0.0031152647
towerFaceA_None_CCWM,0.0031152647
autoPoints_CPR,0.0031152647
position4crossings_DAVE,0.0031152647
position3crossings_CPR,0.0031152647
position5_D_RoughTerrain_CCWM,0.0031152647
teleopBoulderPoints_DAVE,0.0031152647
position5_C_Drawbridge_CCWM,0.0031152647
teleopBouldersLow_DAVE,0.0031152647
Goals_a,0.0031152647
position5_D_RockWall_CCWM,0.0031152647
Ranking_Score_a,0.0031152647
position2_B_Ramparts_CCWM,0.0031152647
position5_A_ChevalDeFrise_DAVE,0.0015576323
towerFaceA_Challenged_OPR,0.0015576323
position3crossings_OAVE,0.0015576323
position4_D_RoughTerrain_CCWM,0.0015576323
position4_D_RoughTerrain_OAVE,0.0015576323
autoReachPoints_OAVE,0.0015576323
autoPoints_DAVE,0.0015576323
position2_C_Drawbridge_OPR,0.0015576323
position4_C_Drawbridge_CPR,0.0015576323
position4_A_Portcullis_CCWM,0.0015576323
position5_B_Moat_CCWM,0.0015576323
towerFaceA_Challenged_OAVE,0.0015576323
autoBouldersLow_OPR,0.0015576323
autoBouldersLow_DPR,0.0015576323
towerFaceA_Challenged_DPR,0.0015576323
autoPoints_OPR,0.0015576323
autoCrossingPoints_CPR,0.0015576323
towerFaceA_Challenged_CPR,0.0015576323
towerFaceB_Challenged_OAVE,0.0015576323
foulPoints_CPR,0.0015576323
position5_D_RockWall_OAVE,0.0015576323
position4_C_SallyPort_DPR,0.0015576323
position3_A_ChevalDeFrise_OPR,0.0015576323
towerFaceB_Challenged_DAVE,0.0015576323
position4_B_Ramparts_DPR,0.0015576323
position4_B_Ramparts_CCWM,0.0015576323
position5_A_Portcullis_CPR,0.0015576323
position4_B_Moat_DPR,0.0015576323
position4_D_RockWall_CCWM,0.0015576323
position4_A_ChevalDeFrise_CCWM,0.0015576323
position5_B_Ramparts_CCWM,0.0015576323
position2_D_RoughTerrain_DPR,0.0015576323
position5_B_Ramparts_OPR,0.0015576323
position5crossings_DAVE,0.0015576323
position5_C_Drawbridge_OPR,0.0015576323
position2_A_Portcullis_DPR,0.0015576323
position2crossings_CPR,0.0015576323
position2_B_Moat_DPR,0.0015576323
position5_A_ChevalDeFrise_CPR,0.0015576323
autoPoints_OAVE,0.0015576323
position3_B_Ramparts_DAVE,0.0015576323
teleopChallengePoints_DPR,0.0015576323
teleopBoulderPoints_CPR,0.0015576323
teleopChallengePoints_DAVE,0.0015576323
teleopBouldersHigh_DPR,0.0015576323
autoCrossingPoints_CCWM,0.0015576323
teleopBoulderPoints_CCWM,0.0015576323
DAVE,0.0015576323
teleopCrossingPoints_OPR,0.0015576323
position3_D_RockWall_OAVE,0.0015576323
autoBoulderPoints_DAVE,0.0015576323
position2_D_RockWall_OAVE,0.0015576323
foulCount_CCWM,0.0015576323
teleopBouldersHigh_CPR,0.0015576323
teleopBouldersHigh_DAVE,0.0015576323
position2_D_RoughTerrain_OAVE,0.0015576323
position2_A_Portcullis_CPR,0.0015576323
position5crossings_DPR,0.0015576323
position3crossings_CCWM,0.0015576323
position2_A_Portcullis_CCWM,0.0015576323
Auto_Crossed_a,0.0015576323
teleopPoints_DAVE,0.0015576323
teleopBoulderPoints_OAVE,0.0015576323
teleopBouldersLow_CCWM,0.0015576323
towerFaceC_None_DPR,0.0015576323
teleopTowerCaptured_CPR,0.0015576323
teleopCrossingPoints_CCWM,0.0015576323
towerFaceC_Challenged_OPR,0.0015576323
position3_A_Portcullis_CPR,0.0015576323
teleopDefensesBreached_OAVE,0.0015576323
techFoulCount_CPR,0.0015576323
towerFaceA_Challenged_CCWM,0.0015576323
position3_D_RockWall_OPR,0.0
position3_C_SallyPort_OPR,0.0
position2_D_RockWall_DPR,0.0
position3_C_Drawbridge_OPR,0.0
position4_C_SallyPort_CCWM,0.0
towerFaceC_Scaled_CCWM,0.0
position3_B_Moat_OPR,0.0
position3_B_Ramparts_OPR,0.0
teleopChallengePoints_OPR,0.0
teleopBouldersLow_OPR,0.0
towerFaceC_Challenged_CCWM,0.0
towerEndStrength_OPR,0.0
position3_A_ChevalDeFrise_DPR,0.0
position2_A_ChevalDeFrise_OPR,0.0
towerFaceA_Both_CCWM,0.0
teleopScalePoints_DPR,0.0
teleopScalePoints_OPR,0.0
towerFaceB_None_CCWM,0.0
towerFaceB_Challenged_CCWM,0.0
position5_C_SallyPort_CCWM,0.0
teleopPoints_OPR,0.0
position2_A_Portcullis_OPR,0.0
position2_D_RoughTerrain_OPR,0.0
towerFaceB_Both_CCWM,0.0
teleopCrossingPoints_DPR,0.0
position2_B_Ramparts_DPR,0.0
position5_A_ChevalDeFrise_CCWM,0.0
position2_C_SallyPort_DPR,0.0
position4_B_Moat_CCWM,0.0
position4_D_RoughTerrain_DPR,0.0
position3_B_Ramparts_DPR,0.0
position3_C_Drawbridge_DPR,0.0
position3_C_Drawbridge_CCWM,0.0
towerFaceA_Both_DPR,0.0
towerFaceB_None_OPR,0.0
towerFaceB_Challenged_OPR,0.0
towerFaceB_Both_OPR,0.0
position3_A_ChevalDeFrise_CCWM,0.0
towerFaceB_Challenged_DPR,0.0
position2_D_RockWall_CCWM,0.0
towerFaceB_Both_DPR,0.0
towerFaceC_None_OPR,0.0
towerFaceC_Scaled_OPR,0.0
towerFaceC_Both_OPR,0.0
position2_C_SallyPort_CCWM,0.0
towerFaceC_Scaled_DPR,0.0
towerFaceC_Both_DPR,0.0
autoBouldersHigh_CCWM,0.0
autoBouldersLow_CCWM,0.0
autoPoints_CCWM,0.0
autoReachPoints_CCWM,0.0
breachPoints_CCWM,0.0
capturePoints_CCWM,0.0
position2crossings_CCWM,0.0
position2_D_RoughTerrain_CCWM,0.0
position5crossings_CCWM,0.0
position2_B_Moat_CCWM,0.0
techFoulCount_CCWM,0.0
