,0
CCWM,0.10138249
OPR,0.059907835
teleopScalePoints_CCWM,0.01843318
teleopDefensesBreached_CCWM,0.015360983
autoReachPoints_OPR,0.013824885
CPR,0.013824885
teleopTowerCaptured_DPR,0.0122887865
foulCount_CCWM,0.0122887865
towerEndStrength_DPR,0.0122887865
towerFaceC_None_DPR,0.0122887865
teleopPoints_CCWM,0.010752688
position4crossings_CCWM,0.010752688
autoBouldersLow_DPR,0.00921659
position4_A_Portcullis_OPR,0.00921659
position5_C_SallyPort_OPR,0.00921659
towerFaceA_Scaled_CCWM,0.00921659
position2_B_Moat_OPR,0.00921659
towerFaceB_Challenged_DPR,0.00921659
towerFaceB_None_DPR,0.00921659
teleopTowerCaptured_CPR,0.00921659
teleopBoulderPoints_OPR,0.00921659
teleopPoints_DPR,0.0076804915
towerFaceA_Challenged_OPR,0.0076804915
position4_C_SallyPort_DPR,0.0076804915
teleopCrossingPoints_DAVE,0.0076804915
Auto_None_a,0.0076804915
techFoulCount_DPR,0.0076804915
teleopTowerCaptured_CCWM,0.0076804915
autoBoulderPoints_OPR,0.0076804915
position4_C_Drawbridge_OAVE,0.0076804915
position3_D_RoughTerrain_OAVE,0.0076804915
Auto_a,0.0076804915
Auto_Crossed_a,0.0076804915
position4_A_ChevalDeFrise_OPR,0.0076804915
teleopChallengePoints_DPR,0.0061443932
foulPoints_DPR,0.0061443932
towerFaceC_Challenged_OAVE,0.0061443932
position5_B_Ramparts_CPR,0.0061443932
position3_B_Ramparts_CPR,0.0061443932
position2_A_ChevalDeFrise_CPR,0.0061443932
position5_C_Drawbridge_DPR,0.0061443932
position4_D_RoughTerrain_DPR,0.0061443932
techFoulCount_CCWM,0.0061443932
towerFaceB_Scaled_CCWM,0.0061443932
towerFaceA_Challenged_CCWM,0.0061443932
position4_D_RoughTerrain_CCWM,0.0061443932
position3_B_Ramparts_CCWM,0.0061443932
position2_B_Ramparts_CCWM,0.0061443932
teleopBoulderPoints_CCWM,0.0061443932
position4_A_ChevalDeFrise_CCWM,0.0061443932
teleopScalePoints_OAVE,0.0061443932
autoReachPoints_CCWM,0.0061443932
position5_B_Ramparts_CCWM,0.004608295
position5_D_RockWall_DPR,0.004608295
towerFaceB_Challenged_CCWM,0.004608295
towerFaceC_None_OPR,0.004608295
position5_D_RoughTerrain_CCWM,0.004608295
position5_A_Portcullis_CCWM,0.004608295
position4_C_Drawbridge_CPR,0.004608295
position5_B_Ramparts_OAVE,0.004608295
position5crossings_CCWM,0.004608295
position1crossings_DPR,0.004608295
towerFaceB_Challenged_DAVE,0.004608295
towerFaceC_None_CPR,0.004608295
teleopTowerCaptured_OPR,0.004608295
position4_B_Ramparts_CCWM,0.004608295
position5_B_Ramparts_DPR,0.004608295
teleopScalePoints_OPR,0.004608295
foulCount_OPR,0.004608295
towerFaceA_Challenged_CPR,0.004608295
towerFaceC_Scaled_CPR,0.004608295
DAVE,0.004608295
DPR,0.004608295
autoPoints_OAVE,0.004608295
Scale/Challenge_a,0.004608295
position5_D_RockWall_OPR,0.0030721966
position2_B_Moat_CCWM,0.0030721966
position2_A_Portcullis_CCWM,0.0030721966
position2_C_Drawbridge_OPR,0.0030721966
position2_C_SallyPort_CCWM,0.0030721966
towerFaceC_Challenged_DPR,0.0030721966
autoReachPoints_CPR,0.0030721966
position4_C_SallyPort_OPR,0.0030721966
teleopBoulderPoints_DAVE,0.0030721966
position3_C_SallyPort_CPR,0.0030721966
position2_C_Drawbridge_DPR,0.0030721966
position3_A_Portcullis_CPR,0.0030721966
towerFaceB_Scaled_CPR,0.0030721966
position5_B_Ramparts_OPR,0.0030721966
towerFaceB_Scaled_OPR,0.0030721966
position2_A_ChevalDeFrise_CCWM,0.0030721966
position2_A_ChevalDeFrise_OPR,0.0030721966
towerEndStrength_CCWM,0.0030721966
towerFaceA_Scaled_DPR,0.0030721966
teleopDefensesBreached_DPR,0.0030721966
position4_D_RoughTerrain_CPR,0.0030721966
towerEndStrength_OPR,0.0030721966
position4_C_SallyPort_CPR,0.0030721966
teleopChallengePoints_CCWM,0.0030721966
autoPoints_CCWM,0.0030721966
position4_A_Portcullis_DAVE,0.0030721966
position5_A_ChevalDeFrise_DAVE,0.0030721966
position5_D_RockWall_OAVE,0.0030721966
teleopBoulderPoints_OAVE,0.0030721966
position1crossings_CCWM,0.0030721966
position5_C_Drawbridge_CPR,0.0030721966
position4_C_Drawbridge_DPR,0.0030721966
position5_A_ChevalDeFrise_CCWM,0.0030721966
autoPoints_DAVE,0.0030721966
position2_B_Ramparts_DAVE,0.0030721966
autoBoulderPoints_DPR,0.0030721966
towerFaceC_None_CCWM,0.0030721966
position5_A_Portcullis_DPR,0.0030721966
teleopScalePoints_CPR,0.0030721966
autoPoints_OPR,0.0030721966
towerFaceA_None_CCWM,0.0030721966
position2_A_ChevalDeFrise_OAVE,0.0030721966
position3_A_ChevalDeFrise_OPR,0.0030721966
position2_A_ChevalDeFrise_DAVE,0.0030721966
towerFaceA_None_OPR,0.0030721966
OAVE,0.0030721966
position2_A_Portcullis_CPR,0.0030721966
autoCrossingPoints_OPR,0.0030721966
towerFaceA_Challenged_DPR,0.0030721966
towerFaceB_Scaled_OAVE,0.0015360983
position5_B_Moat_DPR,0.0015360983
autoPoints_DPR,0.0015360983
position3crossings_OPR,0.0015360983
autoReachPoints_DPR,0.0015360983
position4_A_Portcullis_DPR,0.0015360983
position5_A_Portcullis_DAVE,0.0015360983
towerFaceB_None_OPR,0.0015360983
autoCrossingPoints_CCWM,0.0015360983
position5_C_Drawbridge_DAVE,0.0015360983
towerFaceC_Challenged_CPR,0.0015360983
position2crossings_DPR,0.0015360983
position5_D_RockWall_DAVE,0.0015360983
position5_D_RockWall_CPR,0.0015360983
position5_D_RoughTerrain_OPR,0.0015360983
Auto_Reached_a,0.0015360983
position5_C_SallyPort_CPR,0.0015360983
position4_B_Moat_DPR,0.0015360983
position4crossings_CPR,0.0015360983
foulCount_DPR,0.0015360983
foulPoints_OPR,0.0015360983
position5_A_ChevalDeFrise_DPR,0.0015360983
teleopScalePoints_DPR,0.0015360983
position5_C_SallyPort_DAVE,0.0015360983
techFoulCount_OAVE,0.0015360983
position5crossings_OPR,0.0015360983
autoBouldersHigh_OPR,0.0015360983
towerFaceB_Challenged_CPR,0.0015360983
teleopBouldersLow_DPR,0.0015360983
position4crossings_DPR,0.0015360983
towerFaceC_Challenged_DAVE,0.0015360983
autoReachPoints_DAVE,0.0015360983
teleopChallengePoints_OPR,0.0015360983
towerFaceA_Challenged_DAVE,0.0015360983
position5_A_Portcullis_CPR,0.0015360983
towerFaceA_None_DAVE,0.0015360983
position5_B_Moat_OPR,0.0015360983
towerFaceC_None_OAVE,0.0015360983
teleopBoulderPoints_DPR,0.0015360983
position4crossings_OPR,0.0015360983
position3crossings_DPR,0.0015360983
towerFaceC_Scaled_DPR,0.0015360983
techFoulCount_CPR,0.0015360983
teleopCrossingPoints_DPR,0.0015360983
towerFaceA_None_CPR,0.0015360983
position3crossings_OAVE,0.0015360983
autoCrossingPoints_DPR,0.0015360983
teleopBouldersHigh_DPR,0.0015360983
teleopChallengePoints_CPR,0.0015360983
position5_B_Moat_CPR,0.0015360983
position3_B_Moat_CPR,0.0015360983
position4_C_Drawbridge_CCWM,0.0015360983
foulPoints_CCWM,0.0015360983
position4_B_Ramparts_OPR,0.0015360983
position3_A_ChevalDeFrise_CPR,0.0015360983
position2_D_RockWall_DAVE,0.0015360983
position2_C_SallyPort_DAVE,0.0015360983
position4_C_SallyPort_CCWM,0.0015360983
position4_D_RockWall_CCWM,0.0015360983
position2_C_Drawbridge_DAVE,0.0015360983
autoBoulderPoints_OAVE,0.0015360983
position2_D_RockWall_OAVE,0.0015360983
position2_C_SallyPort_CPR,0.0015360983
position2_D_RoughTerrain_CPR,0.0015360983
position5_B_Moat_CCWM,0.0015360983
position2_B_Moat_CPR,0.0015360983
position2_C_Drawbridge_CPR,0.0015360983
position5_C_SallyPort_CCWM,0.0015360983
position2_B_Ramparts_CPR,0.0015360983
position2_B_Ramparts_OAVE,0.0015360983
towerEndStrength_DAVE,0.0015360983
towerEndStrength_OAVE,0.0015360983
teleopTowerCaptured_DAVE,0.0015360983
teleopBouldersLow_CPR,0.0015360983
Goals_a,0.0015360983
towerFaceC_Challenged_CCWM,0.0015360983
teleopCrossingPoints_CPR,0.0015360983
teleopCrossingPoints_OAVE,0.0015360983
autoBoulderPoints_DAVE,0.0015360983
position4_B_Moat_CCWM,0.0015360983
position3_A_Portcullis_OAVE,0.0015360983
position4_A_ChevalDeFrise_OAVE,0.0015360983
position2crossings_CCWM,0.0015360983
autoPoints_CPR,0.0015360983
position4_C_SallyPort_DAVE,0.0015360983
autoCrossingPoints_DAVE,0.0015360983
position1crossings_CPR,0.0015360983
teleopBouldersLow_CCWM,0.0015360983
position4_D_RockWall_CPR,0.0015360983
teleopCrossingPoints_CCWM,0.0015360983
position1crossings_OAVE,0.0015360983
position4_A_Portcullis_CPR,0.0015360983
autoBouldersLow_CPR,0.0015360983
position2_C_Drawbridge_CCWM,0.0015360983
teleopBouldersHigh_CCWM,0.0015360983
position4_D_RockWall_OPR,0.0015360983
position4_B_Moat_OPR,0.0015360983
position3_D_RoughTerrain_CPR,0.0015360983
position2_D_RoughTerrain_OPR,0.0015360983
position4_D_RoughTerrain_OPR,0.0015360983
position2_A_Portcullis_OPR,0.0015360983
position2_A_ChevalDeFrise_DPR,0.0015360983
position3_C_SallyPort_DPR,0.0
position4_B_Ramparts_DPR,0.0
position3_C_Drawbridge_DPR,0.0
position5_A_ChevalDeFrise_OPR,0.0
position3_B_Moat_DPR,0.0
position3_A_Portcullis_DPR,0.0
position3_D_RoughTerrain_DPR,0.0
foulCount_OAVE,0.0
foulPoints_OAVE,0.0
foulPoints_CPR,0.0
position4_D_RockWall_DPR,0.0
position5_C_Drawbridge_OPR,0.0
foulCount_CPR,0.0
position4_C_Drawbridge_OPR,0.0
foulCount_DAVE,0.0
position3_D_RockWall_DPR,0.0
position5_A_Portcullis_OPR,0.0
position4_A_ChevalDeFrise_DPR,0.0
autoBouldersLow_CCWM,0.0
capturePoints_DAVE,0.0
autoCrossingPoints_CPR,0.0
autoBouldersLow_DAVE,0.0
autoBouldersLow_OAVE,0.0
autoBouldersHigh_DAVE,0.0
position2_D_RoughTerrain_CCWM,0.0
position2_D_RockWall_CCWM,0.0
position3_A_ChevalDeFrise_CCWM,0.0
autoBouldersHigh_CPR,0.0
position3_C_Drawbridge_CCWM,0.0
position3_B_Moat_CCWM,0.0
position3_A_Portcullis_CCWM,0.0
position3_D_RoughTerrain_CCWM,0.0
position3_C_SallyPort_CCWM,0.0
position3_D_RockWall_CCWM,0.0
autoBouldersHigh_OAVE,0.0
position4_A_Portcullis_CCWM,0.0
autoBoulderPoints_CPR,0.0
position5_C_Drawbridge_CCWM,0.0
position5_D_RockWall_CCWM,0.0
Defense_a,0.0
towerFaceA_Both_CCWM,0.0
towerFaceB_None_CCWM,0.0
towerFaceB_Both_CCWM,0.0
towerFaceC_Scaled_CCWM,0.0
autoCrossingPoints_OAVE,0.0
position3crossings_CCWM,0.0
capturePoints_CPR,0.0
capturePoints_CCWM,0.0
position5_D_RoughTerrain_DPR,0.0
position5_C_SallyPort_DPR,0.0
capturePoints_OAVE,0.0
breachPoints_DAVE,0.0
towerFaceA_Scaled_OPR,0.0
towerFaceA_Both_OPR,0.0
towerFaceA_None_DPR,0.0
towerFaceA_Both_DPR,0.0
towerFaceB_Challenged_OPR,0.0
towerFaceB_Both_OPR,0.0
breachPoints_CPR,0.0
breachPoints_OAVE,0.0
towerFaceB_Scaled_DPR,0.0
towerFaceB_Both_DPR,0.0
towerFaceC_Challenged_OPR,0.0
towerFaceC_Scaled_OPR,0.0
towerFaceC_Both_OPR,0.0
towerFaceC_Both_DPR,0.0
autoBoulderPoints_CCWM,0.0
autoBouldersHigh_CCWM,0.0
position3_A_ChevalDeFrise_DPR,0.0
autoReachPoints_OAVE,0.0
breachPoints_CCWM,0.0
position3_B_Ramparts_DPR,0.0
position5crossings_DPR,0.0
position3_D_RockWall_OPR,0.0
position4_D_RockWall_OAVE,0.0
position3_B_Moat_DAVE,0.0
position3_A_Portcullis_DAVE,0.0
position3_D_RoughTerrain_DAVE,0.0
position3_C_SallyPort_DAVE,0.0
position3_D_RockWall_DAVE,0.0
position4_A_ChevalDeFrise_CPR,0.0
position4_B_Ramparts_OAVE,0.0
position4_B_Ramparts_CPR,0.0
teleopBouldersHigh_OAVE,0.0
position4_B_Moat_OAVE,0.0
position4_B_Moat_CPR,0.0
position4_A_Portcullis_OAVE,0.0
position4_D_RoughTerrain_OAVE,0.0
position4_C_SallyPort_OAVE,0.0
