,0
model_accuracy_score,0.8347457627118644
model_fbeta_score,0.8471714044469463
model_average_precision_score,0.7938077490555242
first_accuracy_score,0.6984463276836158
first_fbeta_score,0.6992121553179516
first_average_precision_score,0.6397345586307183
training_set_size,3369.0
testing_set_size,1416.0
