,0
model_accuracy_score,0.9129886506935687
model_fbeta_score,0.9142857142857143
model_average_precision_score,0.8794240420001543
first_accuracy_score,0.7257250945775536
first_fbeta_score,0.7222787385554426
first_average_precision_score,0.6590763075204332
training_set_size,4785.0
testing_set_size,1586.0
