,0
position4_C_SallyPort_OPR,0.0015151515
position4_B_Ramparts_DPR,0.0015151515
position5_B_Ramparts_DPR,0.0015151515
position4_A_Portcullis_DPR,0.0015151515
position5_A_ChevalDeFrise_DPR,0.0015151515
position5_A_Portcullis_DAVE,0.0015151515
position2_C_SallyPort_DPR,0.0015151515
position2_A_Portcullis_DPR,0.0015151515
techFoulCount_OPR,0.0015151515
autoBouldersLow_CCWM,0.0015151515
position2crossings_CCWM,0.0015151515
teleopBouldersHigh_DPR,0.0015151515
teleopBouldersLow_DPR,0.0015151515
teleopChallengePoints_OPR,0.0015151515
teleopPoints_DPR,0.0015151515
autoCrossingPoints_CCWM,0.0015151515
autoBoulderPoints_CCWM,0.0015151515
position2_B_Moat_DPR,0.0015151515
towerFaceC_Challenged_DPR,0.0015151515
towerFaceB_Scaled_DPR,0.0015151515
position2_A_Portcullis_OPR,0.0015151515
position2_D_RoughTerrain_OPR,0.0015151515
position2_A_ChevalDeFrise_DPR,0.0015151515
position2_B_Ramparts_DPR,0.0015151515
teleopChallengePoints_DPR,0.0015151515
towerFaceC_Scaled_CPR,0.0015151515
position5_B_Ramparts_CPR,0.0015151515
position4_B_Ramparts_DAVE,0.0015151515
teleopPoints_DAVE,0.0015151515
teleopPoints_CPR,0.0015151515
position3_A_ChevalDeFrise_OAVE,0.0015151515
position4_A_ChevalDeFrise_CPR,0.0015151515
position3_A_ChevalDeFrise_CPR,0.0015151515
position5_A_ChevalDeFrise_CPR,0.0015151515
teleopDefensesBreached_CPR,0.0015151515
position4_C_SallyPort_DAVE,0.0015151515
position4_D_RoughTerrain_DAVE,0.0015151515
teleopCrossingPoints_CPR,0.0015151515
teleopChallengePoints_CPR,0.0015151515
autoPoints_OAVE,0.0015151515
position3_D_RoughTerrain_CPR,0.0015151515
position3_D_RockWall_CPR,0.0015151515
teleopBouldersLow_CPR,0.0015151515
position4_C_SallyPort_OAVE,0.0015151515
foulPoints_CPR,0.0015151515
position2crossings_CPR,0.0015151515
position2crossings_DAVE,0.0015151515
position3crossings_OAVE,0.0015151515
position5crossings_DAVE,0.0015151515
position4crossings_DAVE,0.0015151515
autoReachPoints_OAVE,0.0015151515
position5crossings_OAVE,0.0015151515
teleopTowerCaptured_OAVE,0.0015151515
position2_A_Portcullis_CPR,0.0015151515
DAVE,0.0015151515
autoBouldersLow_OAVE,0.0015151515
towerEndStrength_DAVE,0.0015151515
position5_C_Drawbridge_DAVE,0.0015151515
position5_B_Ramparts_DAVE,0.0015151515
position5_C_SallyPort_CPR,0.0015151515
position2_D_RockWall_CPR,0.0015151515
autoBoulderPoints_DAVE,0.0015151515
position5_A_Portcullis_CPR,0.0015151515
teleopBouldersLow_OAVE,0.0
towerFaceC_None_OPR,0.0
towerFaceC_Both_OPR,0.0
teleopBouldersHigh_DAVE,0.0
towerFaceB_Both_DPR,0.0
position5_B_Moat_DPR,0.0
teleopBoulderPoints_CPR,0.0
teleopBouldersHigh_OAVE,0.0
teleopChallengePoints_OAVE,0.0
towerFaceC_Both_DPR,0.0
position2_A_Portcullis_OAVE,0.0
teleopBoulderPoints_OAVE,0.0
techFoulCount_DAVE,0.0
techFoulCount_OAVE,0.0
position2_D_RoughTerrain_OAVE,0.0
position4_B_Moat_DPR,0.0
position2_B_Moat_CPR,0.0
position2_B_Moat_OAVE,0.0
